Date,Close,Buy,Sell,Open,High,Low
1973-03-16, 113.54,False,False, 113.54, 113.54, 113.54
1973-03-23, 108.88,False,True, 108.88, 108.88, 108.88
1973-03-30, 111.52,False,False, 111.52, 111.52, 111.52
1973-04-06, 109.28,False,False, 109.28, 109.28, 109.28
1973-04-13, 112.08,False,False, 112.08, 112.08, 112.08
1973-04-19, 112.17,False,False, 112.17, 112.17, 112.17
1973-04-27, 107.23,False,False, 107.23, 107.23, 107.23
1973-05-04, 111.00,False,False, 111.00, 111.00, 111.00
1973-05-11, 108.17,False,False, 108.17, 108.17, 108.17
1973-05-18, 103.86,False,False, 103.86, 103.86, 103.86
1973-05-25, 107.94,False,False, 107.94, 107.94, 107.94
1973-06-01, 103.93,False,False, 103.93, 103.93, 103.93
1973-06-08, 107.03,False,False, 107.03, 107.03, 107.03
1973-06-15, 105.10,False,False, 105.10, 105.10, 105.10
1973-06-22, 103.70,False,False, 103.70, 103.70, 103.70
1973-06-29, 104.26,False,False, 104.26, 104.26, 104.26
1973-07-06, 101.28,False,False, 101.28, 101.28, 101.28
1973-07-13, 104.09,False,False, 104.09, 104.09, 104.09
1973-07-20, 107.14,False,False, 107.14, 107.14, 107.14
1973-07-27, 109.59,False,False, 109.59, 109.59, 109.59
1973-08-03, 106.49,False,False, 106.49, 106.49, 106.49
1973-08-10, 104.77,False,False, 104.77, 104.77, 104.77
1973-08-17, 102.31,False,False, 102.31, 102.31, 102.31
1973-08-24, 101.62,False,False, 101.62, 101.62, 101.62
1973-08-31, 104.25,False,False, 104.25, 104.25, 104.25
1973-09-07, 104.76,False,False, 104.76, 104.76, 104.76
1973-09-14, 104.44,False,False, 104.44, 104.44, 104.44
1973-09-21, 107.20,False,False, 107.20, 107.20, 107.20
1973-09-28, 108.43,False,False, 108.43, 108.43, 108.43
1973-10-05, 109.85,False,False, 109.85, 109.85, 109.85
1973-10-12, 111.44,False,False, 111.44, 111.44, 111.44
1973-10-19, 110.22,False,False, 110.22, 110.22, 110.22
1973-10-26, 111.38,False,False, 111.38, 111.38, 111.38
1973-11-02, 107.07,False,False, 107.07, 107.07, 107.07
1973-11-09, 105.30,False,False, 105.30, 105.30, 105.30
1973-11-16, 103.88,False,False, 103.88, 103.88, 103.88
1973-11-23,  99.44,False,False,  99.44,  99.44,  99.44
1973-11-30,  95.96,False,False,  95.96,  95.96,  95.96
1973-12-07,  96.51,False,False,  96.51,  96.51,  96.51
1973-12-14,  93.29,False,False,  93.29,  93.29,  93.29
1973-12-21,  93.54,False,False,  93.54,  93.54,  93.54
1973-12-28,  97.54,True,False,  97.54,  97.54,  97.54
1974-01-04,  98.90,False,False,  98.90,  98.90,  98.90
1974-01-11,  93.66,False,True,  93.66,  93.66,  93.66
1974-01-18,  95.56,False,False,  95.56,  95.56,  95.56
1974-01-25,  96.63,False,False,  96.63,  96.63,  96.63
1974-02-01,  95.32,False,False,  95.32,  95.32,  95.32
1974-02-08,  92.33,False,False,  92.33,  92.33,  92.33
1974-02-15,  92.27,False,False,  92.27,  92.27,  92.27
1974-02-22,  95.39,False,False,  95.39,  95.39,  95.39
1974-03-01,  95.53,False,False,  95.53,  95.53,  95.53
1974-03-08,  97.78,False,False,  97.78,  97.78,  97.78
1974-03-15,  99.28,False,False,  99.28,  99.28,  99.28
1974-03-22,  97.27,False,False,  97.27,  97.27,  97.27
1974-03-29,  93.98,False,False,  93.98,  93.98,  93.98
1974-04-05,  93.01,False,False,  93.01,  93.01,  93.01
1974-04-11,  92.12,False,False,  92.12,  92.12,  92.12
1974-04-19,  93.75,False,False,  93.75,  93.75,  93.75
1974-04-26,  90.18,False,False,  90.18,  90.18,  90.18
1974-05-03,  91.29,False,False,  91.29,  91.29,  91.29
1974-05-10,  91.47,False,False,  91.47,  91.47,  91.47
1974-05-17,  88.21,False,False,  88.21,  88.21,  88.21
1974-05-24,  88.58,False,False,  88.58,  88.58,  88.58
1974-05-31,  87.28,False,False,  87.28,  87.28,  87.28
1974-06-07,  92.55,True,False,  92.55,  92.55,  92.55
1974-06-14,  91.30,False,False,  91.30,  91.30,  91.30
1974-06-21,  87.46,False,True,  87.46,  87.46,  87.46
1974-06-28,  86.00,False,False,  86.00,  86.00,  86.00
1974-07-05,  83.66,False,False,  83.66,  83.66,  83.66
1974-07-12,  83.15,False,False,  83.15,  83.15,  83.15
1974-07-19,  83.54,False,False,  83.54,  83.54,  83.54
1974-07-26,  82.40,False,False,  82.40,  82.40,  82.40
1974-08-02,  78.59,False,False,  78.59,  78.59,  78.59
1974-08-09,  80.86,False,False,  80.86,  80.86,  80.86
1974-08-16,  75.67,False,False,  75.67,  75.67,  75.67
1974-08-23,  71.55,False,False,  71.55,  71.55,  71.55
1974-08-30,  72.15,False,False,  72.15,  72.15,  72.15
1974-09-06,  71.42,False,False,  71.42,  71.42,  71.42
1974-09-13,  65.20,False,False,  65.20,  65.20,  65.20
1974-09-20,  70.14,True,False,  70.14,  70.14,  70.14
1974-09-27,  64.94,False,True,  64.94,  64.94,  64.94
1974-10-04,  62.34,False,False,  62.34,  62.34,  62.34
1974-10-11,  71.14,True,False,  71.14,  71.14,  71.14
1974-10-18,  72.28,False,False,  72.28,  72.28,  72.28
1974-10-25,  70.12,False,False,  70.12,  70.12,  70.12
1974-11-01,  73.88,False,False,  73.88,  73.88,  73.88
1974-11-08,  74.91,False,False,  74.91,  74.91,  74.91
1974-11-15,  71.91,False,True,  71.91,  71.91,  71.91
1974-11-22,  68.90,False,False,  68.90,  68.90,  68.90
1974-11-29,  69.97,False,False,  69.97,  69.97,  69.97
1974-12-06,  65.01,False,False,  65.01,  65.01,  65.01
1974-12-13,  67.07,False,False,  67.07,  67.07,  67.07
1974-12-20,  66.91,False,False,  66.91,  66.91,  66.91
1974-12-27,  67.14,False,False,  67.14,  67.14,  67.14
1975-01-03,  70.71,True,False,  70.71,  70.71,  70.71
1975-01-10,  72.61,False,False,  72.61,  72.61,  72.61
1975-01-17,  70.96,False,False,  70.96,  70.96,  70.96
1975-01-24,  72.98,False,False,  72.98,  72.98,  72.98
1975-01-31,  76.98,False,False,  76.98,  76.98,  76.98
1975-02-07,  78.63,False,False,  78.63,  78.63,  78.63
1975-02-14,  81.50,False,False,  81.50,  81.50,  81.50
1975-02-21,  82.62,False,False,  82.62,  82.62,  82.62
1975-02-28,  81.59,False,False,  81.59,  81.59,  81.59
1975-03-07,  84.30,False,False,  84.30,  84.30,  84.30
1975-03-14,  84.76,False,False,  84.76,  84.76,  84.76
1975-03-21,  83.39,False,False,  83.39,  83.39,  83.39
1975-03-27,  83.85,False,False,  83.85,  83.85,  83.85
1975-04-04,  80.88,False,False,  80.88,  80.88,  80.88
1975-04-11,  84.18,False,False,  84.18,  84.18,  84.18
1975-04-18,  86.30,False,False,  86.30,  86.30,  86.30
1975-04-25,  86.62,False,False,  86.62,  86.62,  86.62
1975-05-02,  89.22,False,False,  89.22,  89.22,  89.22
1975-05-09,  90.53,False,False,  90.53,  90.53,  90.53
1975-05-16,  90.43,False,False,  90.43,  90.43,  90.43
1975-05-23,  90.58,False,False,  90.58,  90.58,  90.58
1975-05-30,  91.15,False,False,  91.15,  91.15,  91.15
1975-06-06,  92.48,False,False,  92.48,  92.48,  92.48
1975-06-13,  90.52,False,False,  90.52,  90.52,  90.52
1975-06-20,  92.61,False,False,  92.61,  92.61,  92.61
1975-06-27,  94.81,False,False,  94.81,  94.81,  94.81
1975-07-03,  94.36,False,False,  94.36,  94.36,  94.36
1975-07-11,  94.66,False,False,  94.66,  94.66,  94.66
1975-07-18,  93.20,False,False,  93.20,  93.20,  93.20
1975-07-25,  89.29,False,True,  89.29,  89.29,  89.29
1975-08-01,  87.99,False,False,  87.99,  87.99,  87.99
1975-08-08,  86.02,False,False,  86.02,  86.02,  86.02
1975-08-15,  86.36,False,False,  86.36,  86.36,  86.36
1975-08-22,  84.28,False,False,  84.28,  84.28,  84.28
1975-08-29,  86.88,False,False,  86.88,  86.88,  86.88
1975-09-05,  85.62,False,False,  85.62,  85.62,  85.62
1975-09-12,  83.30,False,False,  83.30,  83.30,  83.30
1975-09-19,  85.88,False,False,  85.88,  85.88,  85.88
1975-09-26,  86.19,False,False,  86.19,  86.19,  86.19
1975-10-03,  85.95,False,False,  85.95,  85.95,  85.95
1975-10-10,  88.21,False,False,  88.21,  88.21,  88.21
1975-10-17,  88.86,False,False,  88.86,  88.86,  88.86
1975-10-24,  89.83,False,False,  89.83,  89.83,  89.83
1975-10-31,  89.04,False,False,  89.04,  89.04,  89.04
1975-11-07,  89.33,False,False,  89.33,  89.33,  89.33
1975-11-14,  90.97,False,False,  90.97,  90.97,  90.97
1975-11-21,  89.53,False,False,  89.53,  89.53,  89.53
1975-11-28,  91.24,False,False,  91.24,  91.24,  91.24
1975-12-05,  86.82,False,False,  86.82,  86.82,  86.82
1975-12-12,  87.83,False,False,  87.83,  87.83,  87.83
1975-12-19,  88.80,False,False,  88.80,  88.80,  88.80
1975-12-26,  90.25,False,False,  90.25,  90.25,  90.25
1976-01-02,  90.90,False,False,  90.90,  90.90,  90.90
1976-01-09,  94.95,True,False,  94.95,  94.95,  94.95
1976-01-16,  97.00,False,False,  97.00,  97.00,  97.00
1976-01-23,  99.21,False,False,  99.21,  99.21,  99.21
1976-01-30, 100.86,False,False, 100.86, 100.86, 100.86
1976-02-06,  99.46,False,False,  99.46,  99.46,  99.46
1976-02-13,  99.67,False,False,  99.67,  99.67,  99.67
1976-02-20, 102.10,False,False, 102.10, 102.10, 102.10
1976-02-27,  99.71,False,False,  99.71,  99.71,  99.71
1976-03-05,  99.11,False,False,  99.11,  99.11,  99.11
1976-03-12, 100.86,False,False, 100.86, 100.86, 100.86
1976-03-19, 100.58,False,False, 100.58, 100.58, 100.58
1976-03-26, 102.85,False,False, 102.85, 102.85, 102.85
1976-04-02, 102.25,False,False, 102.25, 102.25, 102.25
1976-04-09, 100.35,False,False, 100.35, 100.35, 100.35
1976-04-15, 100.67,False,False, 100.67, 100.67, 100.67
1976-04-23, 102.29,False,False, 102.29, 102.29, 102.29
1976-04-30, 101.64,False,False, 101.64, 101.64, 101.64
1976-05-07, 101.88,False,False, 101.88, 101.88, 101.88
1976-05-14, 101.34,False,False, 101.34, 101.34, 101.34
1976-05-21, 101.26,False,False, 101.26, 101.26, 101.26
1976-05-28, 100.18,False,False, 100.18, 100.18, 100.18
1976-06-04,  99.15,False,False,  99.15,  99.15,  99.15
1976-06-11, 100.92,False,False, 100.92, 100.92, 100.92
1976-06-18, 103.76,False,False, 103.76, 103.76, 103.76
1976-06-25, 103.72,False,False, 103.72, 103.72, 103.72
1976-07-02, 104.11,False,False, 104.11, 104.11, 104.11
1976-07-09, 104.98,False,False, 104.98, 104.98, 104.98
1976-07-16, 104.68,False,False, 104.68, 104.68, 104.68
1976-07-23, 104.06,False,False, 104.06, 104.06, 104.06
1976-07-30, 103.44,False,False, 103.44, 103.44, 103.44
1976-08-06, 103.79,False,False, 103.79, 103.79, 103.79
1976-08-13, 104.25,False,False, 104.25, 104.25, 104.25
1976-08-20, 102.37,False,False, 102.37, 102.37, 102.37
1976-08-27, 101.48,False,False, 101.48, 101.48, 101.48
1976-09-03, 104.30,False,False, 104.30, 104.30, 104.30
1976-09-10, 104.65,False,False, 104.65, 104.65, 104.65
1976-09-17, 106.27,False,False, 106.27, 106.27, 106.27
1976-09-24, 106.80,False,False, 106.80, 106.80, 106.80
1976-10-01, 104.17,False,False, 104.17, 104.17, 104.17
1976-10-08, 102.56,False,False, 102.56, 102.56, 102.56
1976-10-15, 100.88,False,False, 100.88, 100.88, 100.88
1976-10-22,  99.96,False,False,  99.96,  99.96,  99.96
1976-10-29, 102.90,False,False, 102.90, 102.90, 102.90
1976-11-05, 100.82,False,False, 100.82, 100.82, 100.82
1976-11-12,  99.24,False,False,  99.24,  99.24,  99.24
1976-11-19, 101.92,False,False, 101.92, 101.92, 101.92
1976-11-26, 103.15,False,False, 103.15, 103.15, 103.15
1976-12-03, 102.76,False,False, 102.76, 102.76, 102.76
1976-12-10, 104.70,False,False, 104.70, 104.70, 104.70
1976-12-17, 104.26,False,False, 104.26, 104.26, 104.26
1976-12-23, 104.84,False,False, 104.84, 104.84, 104.84
1976-12-31, 107.46,False,False, 107.46, 107.46, 107.46
1977-01-07, 105.01,False,False, 105.01, 105.01, 105.01
1977-01-14, 104.01,False,False, 104.01, 104.01, 104.01
1977-01-21, 103.32,False,False, 103.32, 103.32, 103.32
1977-01-28, 101.93,False,False, 101.93, 101.93, 101.93
1977-02-04, 101.88,False,False, 101.88, 101.88, 101.88
1977-02-11, 100.22,False,False, 100.22, 100.22, 100.22
1977-02-18, 100.49,False,False, 100.49, 100.49, 100.49
1977-02-25,  99.48,False,False,  99.48,  99.48,  99.48
1977-03-04, 101.20,False,False, 101.20, 101.20, 101.20
1977-03-11, 100.65,False,False, 100.65, 100.65, 100.65
1977-03-18, 101.86,False,False, 101.86, 101.86, 101.86
1977-03-25,  99.06,False,False,  99.06,  99.06,  99.06
1977-04-01,  99.21,False,False,  99.21,  99.21,  99.21
1977-04-07,  98.35,False,False,  98.35,  98.35,  98.35
1977-04-15, 101.04,False,False, 101.04, 101.04, 101.04
1977-04-22,  98.44,False,False,  98.44,  98.44,  98.44
1977-04-29,  98.44,False,False,  98.44,  98.44,  98.44
1977-05-06,  99.49,False,False,  99.49,  99.49,  99.49
1977-05-13,  99.03,False,False,  99.03,  99.03,  99.03
1977-05-20,  99.45,False,False,  99.45,  99.45,  99.45
1977-05-27,  96.27,False,False,  96.27,  96.27,  96.27
1977-06-03,  97.69,False,False,  97.69,  97.69,  97.69
1977-06-10,  98.46,False,False,  98.46,  98.46,  98.46
1977-06-17,  99.97,False,False,  99.97,  99.97,  99.97
1977-06-24, 101.19,False,False, 101.19, 101.19, 101.19
1977-07-01, 100.10,False,False, 100.10, 100.10, 100.10
1977-07-08,  99.79,False,False,  99.79,  99.79,  99.79
1977-07-15, 100.18,False,False, 100.18, 100.18, 100.18
1977-07-22, 101.67,False,False, 101.67, 101.67, 101.67
1977-07-29,  98.85,False,False,  98.85,  98.85,  98.85
1977-08-05,  98.76,False,False,  98.76,  98.76,  98.76
1977-08-12,  97.88,False,False,  97.88,  97.88,  97.88
1977-08-19,  97.51,False,False,  97.51,  97.51,  97.51
1977-08-26,  96.06,False,False,  96.06,  96.06,  96.06
1977-09-02,  97.45,False,False,  97.45,  97.45,  97.45
1977-09-09,  96.37,False,False,  96.37,  96.37,  96.37
1977-09-16,  96.48,False,False,  96.48,  96.48,  96.48
1977-09-23,  95.04,False,False,  95.04,  95.04,  95.04
1977-09-30,  96.53,False,False,  96.53,  96.53,  96.53
1977-10-07,  95.97,False,False,  95.97,  95.97,  95.97
1977-10-14,  93.56,False,False,  93.56,  93.56,  93.56
1977-10-21,  92.32,False,False,  92.32,  92.32,  92.32
1977-10-28,  92.61,False,False,  92.61,  92.61,  92.61
1977-11-04,  91.58,False,False,  91.58,  91.58,  91.58
1977-11-11,  95.98,False,False,  95.98,  95.98,  95.98
1977-11-18,  95.33,False,False,  95.33,  95.33,  95.33
1977-11-25,  96.69,False,False,  96.69,  96.69,  96.69
1977-12-02,  94.67,False,False,  94.67,  94.67,  94.67
1977-12-09,  93.65,False,False,  93.65,  93.65,  93.65
1977-12-16,  93.40,False,False,  93.40,  93.40,  93.40
1977-12-23,  94.69,False,False,  94.69,  94.69,  94.69
1977-12-30,  95.10,False,False,  95.10,  95.10,  95.10
1978-01-06,  91.62,False,False,  91.62,  91.62,  91.62
1978-01-13,  89.69,False,False,  89.69,  89.69,  89.69
1978-01-20,  89.89,False,False,  89.89,  89.89,  89.89
1978-01-27,  88.58,False,False,  88.58,  88.58,  88.58
1978-02-03,  89.62,False,False,  89.62,  89.62,  89.62
1978-02-10,  90.08,False,False,  90.08,  90.08,  90.08
1978-02-17,  87.96,False,False,  87.96,  87.96,  87.96
1978-02-24,  88.49,False,False,  88.49,  88.49,  88.49
1978-03-03,  87.45,False,False,  87.45,  87.45,  87.45
1978-03-10,  88.88,False,False,  88.88,  88.88,  88.88
1978-03-17,  90.20,False,False,  90.20,  90.20,  90.20
1978-03-23,  89.36,False,False,  89.36,  89.36,  89.36
1978-03-31,  89.21,False,False,  89.21,  89.21,  89.21
1978-04-07,  90.17,False,False,  90.17,  90.17,  90.17
1978-04-14,  92.92,False,False,  92.92,  92.92,  92.92
1978-04-21,  94.34,False,False,  94.34,  94.34,  94.34
1978-04-28,  96.83,False,False,  96.83,  96.83,  96.83
1978-05-05,  96.53,False,False,  96.53,  96.53,  96.53
1978-05-12,  98.07,False,False,  98.07,  98.07,  98.07
1978-05-19,  98.12,False,False,  98.12,  98.12,  98.12
1978-05-26,  96.58,False,False,  96.58,  96.58,  96.58
1978-06-02,  98.14,False,False,  98.14,  98.14,  98.14
1978-06-09,  99.93,False,False,  99.93,  99.93,  99.93
1978-06-16,  97.42,False,False,  97.42,  97.42,  97.42
1978-06-23,  95.85,False,False,  95.85,  95.85,  95.85
1978-06-30,  95.53,False,False,  95.53,  95.53,  95.53
1978-07-07,  94.89,False,False,  94.89,  94.89,  94.89
1978-07-14,  97.58,False,False,  97.58,  97.58,  97.58
1978-07-21,  97.75,False,False,  97.75,  97.75,  97.75
1978-07-28, 100.00,False,False, 100.00, 100.00, 100.00
1978-08-04, 103.92,False,False, 103.92, 103.92, 103.92
1978-08-11, 103.96,False,False, 103.96, 103.96, 103.96
1978-08-18, 104.73,False,False, 104.73, 104.73, 104.73
1978-08-25, 104.90,False,False, 104.90, 104.90, 104.90
1978-09-01, 103.68,False,False, 103.68, 103.68, 103.68
1978-09-08, 106.79,False,False, 106.79, 106.79, 106.79
1978-09-15, 104.12,False,False, 104.12, 104.12, 104.12
1978-09-22, 101.84,False,False, 101.84, 101.84, 101.84
1978-09-29, 102.54,False,False, 102.54, 102.54, 102.54
1978-10-06, 103.52,False,False, 103.52, 103.52, 103.52
1978-10-13, 104.66,False,False, 104.66, 104.66, 104.66
1978-10-20,  97.95,False,True,  97.95,  97.95,  97.95
1978-10-27,  94.59,False,False,  94.59,  94.59,  94.59
1978-11-03,  96.18,False,False,  96.18,  96.18,  96.18
1978-11-10,  94.77,False,False,  94.77,  94.77,  94.77
1978-11-17,  94.42,False,False,  94.42,  94.42,  94.42
1978-11-24,  95.79,False,False,  95.79,  95.79,  95.79
1978-12-01,  96.28,False,False,  96.28,  96.28,  96.28
1978-12-08,  96.63,False,False,  96.63,  96.63,  96.63
1978-12-15,  95.33,False,False,  95.33,  95.33,  95.33
1978-12-22,  96.31,False,False,  96.31,  96.31,  96.31
1978-12-29,  96.11,False,False,  96.11,  96.11,  96.11
1979-01-05,  99.13,False,False,  99.13,  99.13,  99.13
1979-01-12,  99.93,False,False,  99.93,  99.93,  99.93
1979-01-19,  99.75,False,False,  99.75,  99.75,  99.75
1979-01-26, 101.86,False,False, 101.86, 101.86, 101.86
1979-02-02,  99.50,False,False,  99.50,  99.50,  99.50
1979-02-09,  97.87,False,False,  97.87,  97.87,  97.87
1979-02-16,  98.67,False,False,  98.67,  98.67,  98.67
1979-02-23,  97.78,False,False,  97.78,  97.78,  97.78
1979-03-02,  96.97,False,False,  96.97,  96.97,  96.97
1979-03-09,  99.54,False,False,  99.54,  99.54,  99.54
1979-03-16, 100.69,False,False, 100.69, 100.69, 100.69
1979-03-23, 101.60,False,False, 101.60, 101.60, 101.60
1979-03-30, 101.59,False,False, 101.59, 101.59, 101.59
1979-04-06, 103.18,False,False, 103.18, 103.18, 103.18
1979-04-12, 102.00,False,False, 102.00, 102.00, 102.00
1979-04-20, 101.23,False,False, 101.23, 101.23, 101.23
1979-04-27, 101.80,False,False, 101.80, 101.80, 101.80
1979-05-04, 100.69,False,False, 100.69, 100.69, 100.69
1979-05-11,  98.52,False,False,  98.52,  98.52,  98.52
1979-05-18,  99.93,False,False,  99.93,  99.93,  99.93
1979-05-25, 100.22,False,False, 100.22, 100.22, 100.22
1979-06-01,  99.17,False,False,  99.17,  99.17,  99.17
1979-06-08, 101.49,False,False, 101.49, 101.49, 101.49
1979-06-15, 102.09,False,False, 102.09, 102.09, 102.09
1979-06-22, 102.64,False,False, 102.64, 102.64, 102.64
1979-06-29, 102.91,False,False, 102.91, 102.91, 102.91
1979-07-06, 103.62,False,False, 103.62, 103.62, 103.62
1979-07-13, 102.32,False,False, 102.32, 102.32, 102.32
1979-07-20, 101.82,False,False, 101.82, 101.82, 101.82
1979-07-27, 103.10,False,False, 103.10, 103.10, 103.10
1979-08-03, 104.04,False,False, 104.04, 104.04, 104.04
1979-08-10, 106.40,False,False, 106.40, 106.40, 106.40
1979-08-17, 108.30,False,False, 108.30, 108.30, 108.30
1979-08-24, 108.60,False,False, 108.60, 108.60, 108.60
1979-08-31, 109.32,False,False, 109.32, 109.32, 109.32
1979-09-07, 107.66,False,False, 107.66, 107.66, 107.66
1979-09-14, 108.76,False,False, 108.76, 108.76, 108.76
1979-09-21, 110.47,False,False, 110.47, 110.47, 110.47
1979-09-28, 109.32,False,False, 109.32, 109.32, 109.32
1979-10-05, 111.27,False,False, 111.27, 111.27, 111.27
1979-10-12, 104.49,False,False, 104.49, 104.49, 104.49
1979-10-19, 101.60,False,False, 101.60, 101.60, 101.60
1979-10-26, 100.57,False,False, 100.57, 100.57, 100.57
1979-11-02, 102.51,False,False, 102.51, 102.51, 102.51
1979-11-09, 101.51,False,False, 101.51, 101.51, 101.51
1979-11-16, 103.79,False,False, 103.79, 103.79, 103.79
1979-11-23, 104.67,False,False, 104.67, 104.67, 104.67
1979-11-30, 106.16,False,False, 106.16, 106.16, 106.16
1979-12-07, 107.52,False,False, 107.52, 107.52, 107.52
1979-12-14, 108.92,False,False, 108.92, 108.92, 108.92
1979-12-21, 107.59,False,False, 107.59, 107.59, 107.59
1979-12-28, 107.84,False,False, 107.84, 107.84, 107.84
1980-01-04, 106.52,False,False, 106.52, 106.52, 106.52
1980-01-11, 109.92,False,False, 109.92, 109.92, 109.92
1980-01-18, 111.07,False,False, 111.07, 111.07, 111.07
1980-01-25, 113.61,False,False, 113.61, 113.61, 113.61
1980-02-01, 115.12,False,False, 115.12, 115.12, 115.12
1980-02-08, 117.95,False,False, 117.95, 117.95, 117.95
1980-02-15, 115.41,False,False, 115.41, 115.41, 115.41
1980-02-22, 115.04,False,False, 115.04, 115.04, 115.04
1980-02-29, 113.66,False,False, 113.66, 113.66, 113.66
1980-03-07, 106.90,False,False, 106.90, 106.90, 106.90
1980-03-14, 105.43,False,False, 105.43, 105.43, 105.43
1980-03-21, 102.31,False,False, 102.31, 102.31, 102.31
1980-03-28, 100.68,False,False, 100.68, 100.68, 100.68
1980-04-03, 102.15,False,False, 102.15, 102.15, 102.15
1980-04-11, 103.79,False,False, 103.79, 103.79, 103.79
1980-04-18, 100.55,False,False, 100.55, 100.55, 100.55
1980-04-25, 105.16,True,False, 105.16, 105.16, 105.16
1980-05-02, 105.58,False,False, 105.58, 105.58, 105.58
1980-05-09, 104.72,False,False, 104.72, 104.72, 104.72
1980-05-16, 107.35,False,False, 107.35, 107.35, 107.35
1980-05-23, 110.62,False,False, 110.62, 110.62, 110.62
1980-05-30, 111.24,False,False, 111.24, 111.24, 111.24
1980-06-06, 113.20,False,False, 113.20, 113.20, 113.20
1980-06-13, 115.31,False,False, 115.31, 115.31, 115.31
1980-06-20, 114.06,False,False, 114.06, 114.06, 114.06
1980-06-27, 116.00,False,False, 116.00, 116.00, 116.00
1980-07-03, 117.48,False,False, 117.48, 117.48, 117.48
1980-07-11, 117.84,False,False, 117.84, 117.84, 117.84
1980-07-18, 122.04,False,False, 122.04, 122.04, 122.04
1980-07-25, 120.78,False,False, 120.78, 120.78, 120.78
1980-08-01, 121.21,False,False, 121.21, 121.21, 121.21
1980-08-08, 123.61,False,False, 123.61, 123.61, 123.61
1980-08-15, 125.72,False,False, 125.72, 125.72, 125.72
1980-08-22, 126.02,False,False, 126.02, 126.02, 126.02
1980-08-29, 122.38,False,False, 122.38, 122.38, 122.38
1980-09-05, 124.88,False,False, 124.88, 124.88, 124.88
1980-09-12, 125.54,False,False, 125.54, 125.54, 125.54
1980-09-19, 129.25,False,False, 129.25, 129.25, 129.25
1980-09-26, 126.35,False,False, 126.35, 126.35, 126.35
1980-10-03, 129.33,False,False, 129.33, 129.33, 129.33
1980-10-10, 130.29,False,False, 130.29, 130.29, 130.29
1980-10-17, 131.52,False,False, 131.52, 131.52, 131.52
1980-10-24, 129.85,False,False, 129.85, 129.85, 129.85
1980-10-31, 127.47,False,False, 127.47, 127.47, 127.47
1980-11-07, 129.18,False,False, 129.18, 129.18, 129.18
1980-11-14, 137.15,False,False, 137.15, 137.15, 137.15
1980-11-21, 139.11,False,False, 139.11, 139.11, 139.11
1980-11-28, 140.52,False,False, 140.52, 140.52, 140.52
1980-12-05, 134.03,False,True, 134.03, 134.03, 134.03
1980-12-12, 129.13,False,False, 129.13, 129.13, 129.13
1980-12-19, 133.70,False,False, 133.70, 133.70, 133.70
1980-12-26, 136.57,False,False, 136.57, 136.57, 136.57
1981-01-02, 136.34,False,False, 136.34, 136.34, 136.34
1981-01-09, 133.48,False,False, 133.48, 133.48, 133.48
1981-01-16, 134.77,False,False, 134.77, 134.77, 134.77
1981-01-23, 130.23,False,False, 130.23, 130.23, 130.23
1981-01-30, 129.55,False,False, 129.55, 129.55, 129.55
1981-02-06, 130.60,False,False, 130.60, 130.60, 130.60
1981-02-13, 126.98,False,False, 126.98, 126.98, 126.98
1981-02-20, 126.58,False,False, 126.58, 126.58, 126.58
1981-02-27, 131.27,False,False, 131.27, 131.27, 131.27
1981-03-06, 129.85,False,False, 129.85, 129.85, 129.85
1981-03-13, 133.11,False,False, 133.11, 133.11, 133.11
1981-03-20, 134.08,False,False, 134.08, 134.08, 134.08
1981-03-27, 134.65,False,False, 134.65, 134.65, 134.65
1981-04-03, 135.49,False,False, 135.49, 135.49, 135.49
1981-04-10, 134.51,False,False, 134.51, 134.51, 134.51
1981-04-16, 134.70,False,False, 134.70, 134.70, 134.70
1981-04-24, 135.14,False,False, 135.14, 135.14, 135.14
1981-05-01, 132.72,False,False, 132.72, 132.72, 132.72
1981-05-08, 131.66,False,False, 131.66, 131.66, 131.66
1981-05-15, 132.17,False,False, 132.17, 132.17, 132.17
1981-05-22, 131.33,False,False, 131.33, 131.33, 131.33
1981-05-29, 132.59,False,False, 132.59, 132.59, 132.59
1981-06-05, 132.22,False,False, 132.22, 132.22, 132.22
1981-06-12, 133.49,False,False, 133.49, 133.49, 133.49
1981-06-19, 132.27,False,False, 132.27, 132.27, 132.27
1981-06-26, 132.56,False,False, 132.56, 132.56, 132.56
1981-07-02, 128.64,False,False, 128.64, 128.64, 128.64
1981-07-10, 129.37,False,False, 129.37, 129.37, 129.37
1981-07-17, 130.76,False,False, 130.76, 130.76, 130.76
1981-07-24, 128.46,False,False, 128.46, 128.46, 128.46
1981-07-31, 130.92,False,False, 130.92, 130.92, 130.92
1981-08-07, 131.75,False,False, 131.75, 131.75, 131.75
1981-08-14, 132.49,False,False, 132.49, 132.49, 132.49
1981-08-21, 129.23,False,False, 129.23, 129.23, 129.23
1981-08-28, 124.08,False,False, 124.08, 124.08, 124.08
1981-09-04, 120.07,False,False, 120.07, 120.07, 120.07
1981-09-11, 121.61,False,False, 121.61, 121.61, 121.61
1981-09-18, 116.26,False,False, 116.26, 116.26, 116.26
1981-09-25, 112.77,False,False, 112.77, 112.77, 112.77
1981-10-02, 119.36,True,False, 119.36, 119.36, 119.36
1981-10-09, 121.45,False,False, 121.45, 121.45, 121.45
1981-10-16, 119.19,False,False, 119.19, 119.19, 119.19
1981-10-23, 118.60,False,False, 118.60, 118.60, 118.60
